time,runoff_month_HadGEM2-ES_rcp85
2052-06-30 00:00:00+00:00,4.944521e-06
2052-07-31 00:00:00+00:00,0.0021609275
2052-08-31 00:00:00+00:00,0.007457673
2052-09-30 00:00:00+00:00,0.0005134918
2052-10-31 00:00:00+00:00,6.687264e-05
2052-11-30 00:00:00+00:00,0.00084822567
2052-12-31 00:00:00+00:00,0.0014310344
2053-01-31 00:00:00+00:00,0.09392906
2053-02-28 00:00:00+00:00,0.043438826
2053-03-31 00:00:00+00:00,0.1592277
2053-04-30 00:00:00+00:00,0.024295315
2053-05-31 00:00:00+00:00,0.0029395218
2053-06-30 00:00:00+00:00,0.0004203431
2053-07-31 00:00:00+00:00,0.0044841375
2053-08-31 00:00:00+00:00,0.0059105637
2053-09-30 00:00:00+00:00,0.00016315117
2053-10-31 00:00:00+00:00,0.0026802835
2053-11-30 00:00:00+00:00,0.0034299525
2053-12-31 00:00:00+00:00,0.011525353
2054-01-31 00:00:00+00:00,0.000812502
2054-02-28 00:00:00+00:00,0.0037391323
2054-03-31 00:00:00+00:00,0.010177454
2054-04-30 00:00:00+00:00,0.0018415747
2054-05-31 00:00:00+00:00,0.00020505415
2054-06-30 00:00:00+00:00,0.00012980014
2054-07-31 00:00:00+00:00,0.001335321
2054-08-31 00:00:00+00:00,0.0036407022
